key_next_2.keys,key_next_2.rt,participant,List,date,expName,psychopyVersion,OS,frameRate,key_next.keys,key_next.rt,mic_orig.clip,pass_next.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,text,original_audio,syllables,number_of_words,number_of_syllables,duration,compression,filename,advance.keys,advance.rt,mic.clip,key_resp_3.keys,task_loop_block1.thisRepN,task_loop_block1.thisTrialN,task_loop_block1.thisN,task_loop_block1.thisIndex,task_loop_block1.ran,start.keys,start.rt,blocks_loop1.thisRepN,blocks_loop1.thisTrialN,blocks_loop1.thisN,blocks_loop1.thisIndex,blocks_loop1.ran,condsFile,next_scr_2.keys,next_scr_2.rt
,,774272,v4,2026-04-09_18h31.22.046,Intelligibility11,2022.2.4,Win32,60.24096386,,,,,,,,,,La fleuriste mets des roses dans le bouquet,bouquet_coh_A2-A2_normal.wav,La /fleu/ris/te /mets /des /ro/ses /dans /le /bou/quet,8,12,828,x1.75,bouquet_coh_A2-A2_normal_x1.75compressed.wav,,,recording_mic_task_loop_block1_4,,0,4,4,4,1,,,,,,,,,,
,,774272,v4,2026-04-09_18h31.22.046,Intelligibility11,2022.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,right,3.9158,0,0,0,0,1,x1.75_L1.xlsx,,
,,774272,v4,2026-04-09_18h31.22.046,Intelligibility11,2022.2.4,Win32,60.24096386,,,,,,,,,,La maîtresse évalue le niveau de lecture,lecture_coh_D1-D1_normal.wav,La /maî/tres/se/ é/va/lue /le /ni/veau /de /lec/tu/re,7,14,1024,x1.5,lecture_coh_D1-D1_normal_x1.5compressed.wav,,,recording_mic_task_loop_block1_0,,0,0,0,2,1,,,,,,,,,,
,,774272,v4,2026-04-09_18h31.22.046,Intelligibility11,2022.2.4,Win32,60.24096386,,,,,,,,,,La mémé lance des miettes aux pigeons,pigeons_coh_A1-A1_normal.wav,La /mé/mé /lan/ce /des /miet/tes /aux /pi/ge/ons,7,12,864,x1.5,pigeons_coh_A1-A1_normal_x1.5compressed.wav,,,recording_mic_task_loop_block1_1,,0,1,1,4,1,,,,,,,,,,
,,774272,v4,2026-04-09_18h31.22.046,Intelligibility11,2022.2.4,Win32,60.24096386,,,,,,,,,,La maman achète des couches pour son bébé,bebe_coh_C1-C1_normal.wav,La /ma/man /a/chè/te /des /cou/ches /pour /son /bé/bé,8,13,1012,x1.5,bebe_coh_C1-C1_normal_x1.5compressed.wav,,,recording_mic_task_loop_block1_2,,0,2,2,3,1,,,,,,,,,,
,,774272,v4,2026-04-09_18h31.22.046,Intelligibility11,2022.2.4,Win32,60.24096386,,,,,,,,,,La grand-mère empile les bols sur les assiettes,assiettes_coh_A2-A2_normal.wav,La /grand /mè/re em/pi/le /les /bols /sur /les /as/siet/tes,8,13,1224,x1.5,assiettes_coh_A2-A2_normal_x1.5compressed.wav,,,recording_mic_task_loop_block1_3,,0,3,3,0,1,,,,,,,,,,
,,774272,v4,2026-04-09_18h31.22.046,Intelligibility11,2022.2.4,Win32,60.24096386,,,,,,,,,,La maîtresse corrige les fautes de la dictée,dictee_coh_A1-A1_normal.wav,La /maî/tres/se /cor/ri/ge /les /fau/tes /de /la /dic/tée,8,14,1073,x1.5,dictee_coh_A1-A1_normal_x1.5compressed.wav,,,recording_mic_task_loop_block1_4,,0,4,4,1,1,,,,,,,,,,
,,774272,v4,2026-04-09_18h31.22.046,Intelligibility11,2022.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,right,3.3035,0,1,1,1,1,x1.5_L2.xlsx,,
,,774272,v4,2026-04-09_18h31.22.046,Intelligibility11,2022.2.4,Win32,60.24096386,,,,,,,,,,Le papy utilise des mouchoirs en tissu,tissu_coh_D3-D3_normal.wav,Le /pa/py /u/ti/li/se /des /mou/choirs /en /tis/su,7,13,1247,x1.25,tissu_coh_D3-D3_normal_x1.25compressed.wav,,,recording_mic_task_loop_block1_0,,0,0,0,2,1,,,,,,,,,,
,,774272,v4,2026-04-09_18h31.22.046,Intelligibility11,2022.2.4,Win32,60.24096386,,,,,,,,,,Le roi organise une fête dans son château,chateau_coh_C3-C3_normal.wav,Le /roi /or/ga/ni/se u/ne /fê/te /dans /son /châ/teau,8,13,1391,x1.25,chateau_coh_C3-C3_normal_x1.25compressed.wav,,,recording_mic_task_loop_block1_1,,0,1,1,4,1,,,,,,,,,,
,,774272,v4,2026-04-09_18h31.22.046,Intelligibility11,2022.2.4,Win32,60.24096386,,,,,,,,,,Le gamin attache ses baskets avec un lacet,lacet_coh_A1-A1_normal.wav,Le /ga/min /at/ta/che /ses /bas/kets /a/vec /un /la/cet,8,14,1311,x1.25,lacet_coh_A1-A1_normal_x1.25compressed.wav,,,recording_mic_task_loop_block1_2,,0,2,2,1,1,,,,,,,,,,
,,774272,v4,2026-04-09_18h31.22.046,Intelligibility11,2022.2.4,Win32,60.24096386,,,,,,,,,,Le Père Noël reçoit l'aide d'un lutin,lutin_coh_B1-B1_normal.wav,Le /Pè/re /No/ël /re/çoit /l'ai/de /d'un /lu/tin,7,12,1114,x1.25,lutin_coh_B1-B1_normal_x1.25compressed.wav,,,recording_mic_task_loop_block1_3,,0,3,3,3,1,,,,,,,,,,
,,774272,v4,2026-04-09_18h31.22.046,Intelligibility11,2022.2.4,Win32,60.24096386,,,,,,,,,,La poule donne des graines à ses poussins,poussins_coh_A2-A2_normal.wav,La /pou/le /don/ne /des /grai/nes /à /ses /pous/sins,8,12,1222,x1.25,poussins_coh_A2-A2_normal_x1.25compressed.wav,,,recording_mic_task_loop_block1_4,,0,4,4,0,1,,,,,,,,,,
,,774272,v4,2026-04-09_18h31.22.046,Intelligibility11,2022.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,right,2.412,0,2,2,2,1,x1.25_L3.xlsx,,
,,774272,v4,2026-04-09_18h31.22.046,Intelligibility11,2022.2.4,Win32,60.24096386,,,,,,,,,,Les enfants mangent des biscuits pour leur goûter,gouter_coh_D1-D1_normal.wav,Les /en/fants /man/gent /des /bis/cuits /pour /leur /goû/ter,8,12,538,x3.0,gouter_coh_D1-D1_normal_x3.0compressed.wav,,,recording_mic_task_loop_block1_0,,0,0,0,1,1,,,,,,,,,,
,,774272,v4,2026-04-09_18h31.22.046,Intelligibility11,2022.2.4,Win32,60.24096386,,,,,,,,,,Les singes sont des mangeurs de bananes,bananes_coh_B1-B1_normal.wav,Les /sin/ges /sont /des /man/geurs /de /ba/na/nes,7,11,407,x3.0,bananes_coh_B1-B1_normal_x3.0compressed.wav,,,recording_mic_task_loop_block1_1,,0,1,1,4,1,,,,,,,,,,
,,774272,v4,2026-04-09_18h31.22.046,Intelligibility11,2022.2.4,Win32,60.24096386,,,,,,,,,,Les gamins jouent au rugby avec un ballon,ballon_coh_A3-A3_normal.wav,Les /ga/mins /jouent /au /rug/by /a/vec /un /bal/lon,8,12,553,x3.0,ballon_coh_A3-A3_normal_x3.0compressed.wav,,,recording_mic_task_loop_block1_2,,0,2,2,2,1,,,,,,,,,,
,,774272,v4,2026-04-09_18h31.22.046,Intelligibility11,2022.2.4,Win32,60.24096386,,,,,,,,,,Les baigneurs posent leurs serviettes sur un rocher,rocher_coh_B3-B3_normal.wav,Les /bai/gneurs /po/sent /leurs /ser/vi/et/tes /sur /un /ro/cher,8,14,581,x3.0,rocher_coh_B3-B3_normal_x3.0compressed.wav,,,recording_mic_task_loop_block1_3,,0,3,3,0,1,,,,,,,,,,
,,774272,v4,2026-04-09_18h31.22.046,Intelligibility11,2022.2.4,Win32,60.24096386,,,,,,,,,,Les parents rencontrent le directeur de l'école,ecole_coh_D1-D1_normal.wav,Les /pa/rents /ren/con/trent /le /di/rec/teur /de /l'é/co/le,7,14,529,x3.0,ecole_coh_D1-D1_normal_x3.0compressed.wav,,,recording_mic_task_loop_block1_4,,0,4,4,3,1,,,,,,,,,,
,,774272,v4,2026-04-09_18h31.22.046,Intelligibility11,2022.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0132,0,3,3,3,1,x3_L4.xlsx,,
,,774272,v4,2026-04-09_18h31.22.046,Intelligibility11,2022.2.4,Win32,60.24096386,,,,,,,,,,Ma sœur prépare une tarte avec des myrtilles,myrtilles_coh_A2-A2_normal.wav,Ma /sœur /pré/pa/re u/ne /tar/te a/vec /des /myr/til/les,8,13,682,x2.5,myrtilles_coh_A2-A2_normal_x2.5compressed.wav,,,recording_mic_task_loop_block1_0,,0,0,0,1,1,,,,,,,,,,
,,774272,v4,2026-04-09_18h31.22.046,Intelligibility11,2022.2.4,Win32,60.24096386,,,,,,,,,,Sa tante porte un bracelet au poignet,poignet_coh_A3-A3_normal.wav,Sa /tan/te /por/te/ un /bra/ce/let /au /poi/gnet,7,12,621,x2.5,poignet_coh_A3-A3_normal_x2.5compressed.wav,,,recording_mic_task_loop_block1_1,,0,1,1,4,1,,,,,,,,,,
,,774272,v4,2026-04-09_18h31.22.046,Intelligibility11,2022.2.4,Win32,60.24096386,,,,,,,,,,Sa mère cuisine un gratin de poireaux,poireaux_coh_B1-B1_normal.wav,Sa /mè/re /cui/si/ne/ un /gra/tin /de /poi/reaux,7,12,639,x2.5,poireaux_coh_B1-B1_normal_x2.5compressed.wav,,,recording_mic_task_loop_block1_2,,0,2,2,3,1,,,,,,,,,,
,,774272,v4,2026-04-09_18h31.22.046,Intelligibility11,2022.2.4,Win32,60.24096386,,,,,,,,,,Ma sœur écoute les conseils de son ami,ami_coh_B1-B1_normal.wav,Ma /sœur /é/cou/te /les /con/seils /de /son /a/mi,8,12,642,x2.5,ami_coh_B1-B1_normal_x2.5compressed.wav,,,recording_mic_task_loop_block1_3,,0,3,3,0,1,,,,,,,,,,
,,774272,v4,2026-04-09_18h31.22.046,Intelligibility11,2022.2.4,Win32,60.24096386,,,,,,,,,,Mon oncle achète une villa à la campagne,campagne_coh_C3-C3_normal.wav,Mon /on/cle a/chè/te/ u/ne /vil/la /à /la /cam/pa/gne,8,14,594,x2.5,campagne_coh_C3-C3_normal_x2.5compressed.wav,,,recording_mic_task_loop_block1_4,,0,4,4,2,1,,,,,,,,,,
,,774272,v4,2026-04-09_18h31.22.046,Intelligibility11,2022.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,right,3.6172,0,4,4,4,1,x2.5_L5.xlsx,,
,,774272,v4,2026-04-09_18h31.22.046,Intelligibility11,2022.2.4,Win32,60.24096386,,,,,,,,,,Son fils colorie les animaux sur le dessin,dessin_coh_B3-B3_normal.wav,Son /fils /co/lo/rie /les /a/ni/maux /sur /le /des/sin,8,13,820,x2.0,dessin_coh_B3-B3_normal_x2compressed.wav,,,recording_mic_task_loop_block1_0,,0,0,0,1,1,,,,,,,,,,
,,774272,v4,2026-04-09_18h31.22.046,Intelligibility11,2022.2.4,Win32,60.24096386,,,,,,,,,,Son cousin achète un casque pour sa moto,moto_coh_A2-A2_normal.wav,Son /cou/sin /a/chè/te/ un /cas/que /pour /sa /mo/to,8,13,837,x2.0,moto_coh_A2-A2_normal_x2compressed.wav,,,recording_mic_task_loop_block1_1,,0,1,1,0,1,,,,,,,,,,
,,774272,v4,2026-04-09_18h31.22.046,Intelligibility11,2022.2.4,Win32,60.24096386,,,,,,,,,,Un chevalier combat les flammes du dragon,dragon_coh_A1-A1_normal.wav,Un /che/va/lier /com/bat /les /flam/mes /du /dra/gon,7,12,822,x2.0,dragon_coh_A1-A1_normal_x2compressed.wav,,,recording_mic_task_loop_block1_2,,0,2,2,3,1,,,,,,,,,,
,,774272,v4,2026-04-09_18h31.22.046,Intelligibility11,2022.2.4,Win32,60.24096386,,,,,,,,,,Un magicien sort une colombe de son chapeau,chapeau_coh_A1-A1_normal.wav,Un /ma/gi/cien /sort /une /co/lom/be /de /son /cha/peau,8,13,815,x2.0,chapeau_coh_A1-A1_normal_x2compressed.wav,,,recording_mic_task_loop_block1_3,,0,3,3,4,1,,,,,,,,,,
,,774272,v4,2026-04-09_18h31.22.046,Intelligibility11,2022.2.4,Win32,60.24096386,,,,,,,,,,Son grand-père fait la sieste dans son fauteuil,fauteuil_coh_B1-B1_normal.wav,Son /grand /pè/re /fait /la /sies/te /dans /son /fau/teuil,8,12,899,x2.0,fauteuil_coh_B1-B1_normal_x2compressed.wav,,,recording_mic_task_loop_block1_4,,0,4,4,2,1,,,,,,,,,,
,,774272,v4,2026-04-09_18h31.22.046,Intelligibility11,2022.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,1,x2_L6.xlsx,,
,,774272,v4,2026-04-09_18h31.22.046,Intelligibility11,2022.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,13.6866
